Date,CPU Utilization,CPU Power
2024-10-24 15:29:44,0.24750,2.63725
2024-10-24 15:29:45,0.25000,3.08304
2024-10-24 15:29:46,0.25000,3.08495
2024-10-24 15:29:47,0.25000,3.06420
2024-10-24 15:29:48,0.25250,3.11580
2024-10-24 15:29:49,0.25250,3.15923
2024-10-24 15:29:50,0.25000,2.96742
2024-10-24 15:29:51,0.24750,3.05410
2024-10-24 15:29:52,0.25000,2.98588
2024-10-24 15:29:53,0.25253,3.09306
2024-10-24 15:29:54,0.25000,3.08495
2024-10-24 15:29:55,0.25253,3.11419
2024-10-24 15:29:56,0.25000,3.00478
2024-10-24 15:29:57,0.25000,3.10620
2024-10-24 15:29:58,0.24752,3.03587
2024-10-24 15:29:59,0.25000,3.10620
2024-10-24 15:30:00,0.25253,3.11419
2024-10-24 15:30:01,0.24752,2.99649
2024-10-24 15:30:02,0.25253,3.01338
2024-10-24 15:30:03,0.25000,3.08495
2024-10-24 15:30:04,0.25000,3.06420
2024-10-24 15:30:05,0.25000,2.96742
2024-10-24 15:30:06,0.25000,3.04393
2024-10-24 15:30:07,0.25000,3.10620
