Date,CPU Utilization,CPU Power
2024-10-24 13:44:08,0.25253,2.89077
2024-10-24 13:44:09,0.25,2.98588
2024-10-24 13:44:10,0.2525,2.94369
2024-10-24 13:44:11,0.25,3.00478
2024-10-24 13:44:12,0.2475,2.91989
2024-10-24 13:44:13,0.25,3.00478
2024-10-24 13:44:14,0.25505,2.98794
2024-10-24 13:44:15,0.2475,2.95602
2024-10-24 13:44:16,0.25,3.00478
2024-10-24 13:44:17,0.25253,2.94086
2024-10-24 13:44:18,0.2525,3.03483
2024-10-24 13:44:19,0.2475,2.83657
2024-10-24 13:44:20,0.25,3.00478
2024-10-24 13:44:21,0.25255,2.88762
2024-10-24 13:44:22,0.25,3.00478
2024-10-24 13:44:23,0.25,2.93176
2024-10-24 13:44:24,0.25,3.02413
2024-10-24 13:44:25,0.2525,2.94369
2024-10-24 13:44:26,0.25,3.00227
2024-10-24 13:44:27,0.25,2.96742
2024-10-24 13:44:28,0.25253,2.97627
2024-10-24 13:44:29,0.25,3.04393
2024-10-24 13:44:30,0.25,2.91454
2024-10-24 13:44:31,0.2525,3.03483
2024-10-24 13:44:32,0.25,2.89453
2024-10-24 13:44:33,0.25253,3.01338
2024-10-24 13:44:34,0.25,2.93176
2024-10-24 13:44:35,0.25,3.02413
2024-10-24 13:44:36,0.25,2.91454
2024-10-24 13:44:37,0.25,2.98588
2024-10-24 13:44:38,0.25253,2.90708
2024-10-24 13:44:39,0.25253,3.01338
2024-10-24 13:44:40,0.25,3.02413
2024-10-24 13:44:41,0.25,2.91454
2024-10-24 13:44:42,0.25,3.00478
2024-10-24 13:44:43,0.25,2.93176
2024-10-24 13:44:44,0.25,3.00478
2024-10-24 13:44:45,0.25,2.92878
2024-10-24 13:44:46,0.25,3.00478
2024-10-24 13:44:47,0.25253,2.94086
2024-10-24 13:44:48,0.25,3.00478
2024-10-24 13:44:49,0.25,2.96742
2024-10-24 13:44:50,0.25,3.04393
2024-10-24 13:44:51,0.25253,2.99461
2024-10-24 13:44:52,0.2475,2.8854
2024-10-24 13:44:53,0.25253,2.78667
2024-10-24 13:44:54,0.25,2.17321
2024-10-24 13:44:55,0.2096,1.48766
2024-10-24 13:44:56,0.19388,1.47931
2024-10-24 13:44:57,0.25253,2.58501
2024-10-24 13:44:58,0.25253,2.84407
2024-10-24 13:44:59,0.2551,3.0223
2024-10-24 13:45:00,0.25253,2.14045
2024-10-24 13:45:01,0.25,2.47175
2024-10-24 13:45:02,0.24,2.08941
2024-10-24 13:45:03,0.25,2.93176
2024-10-24 13:45:04,0.2551,2.95031
2024-10-24 13:45:05,0.25,2.75306
2024-10-24 13:45:06,0.25,2.86186
2024-10-24 13:45:07,0.25253,2.89077
