Date,CPU Utilization,CPU Power
2024-11-26 06:56:25,0.25124,3.17792
2024-11-26 06:56:26,0.2475,3.11872
2024-11-26 06:56:27,0.2525,3.20476
2024-11-26 06:56:28,0.24874,3.12252
2024-11-26 06:56:29,0.25126,3.22397
2024-11-26 06:56:30,0.2475,2.95602
2024-11-26 06:56:31,0.25313,3.25435
2024-11-26 06:56:32,0.24938,3.14833
2024-11-26 06:56:33,0.25,3.17303
2024-11-26 06:56:34,0.25126,3.17681
2024-11-26 06:56:35,0.2525,3.20476
2024-11-26 06:56:36,0.25,3.17303
2024-11-26 06:56:37,0.25126,3.20011
2024-11-26 06:56:38,0.24812,3.16625
2024-11-26 06:56:39,0.24812,3.05608
2024-11-26 06:56:40,0.2525,3.20476
2024-11-26 06:56:41,0.25126,3.20011
2024-11-26 06:56:42,0.25,3.15022
2024-11-26 06:56:43,0.25063,3.19824
2024-11-26 06:56:44,0.24938,3.14833
2024-11-26 06:56:45,0.25313,3.18366
2024-11-26 06:56:46,0.25063,3.19824
2024-11-26 06:56:47,0.2475,3.16442
2024-11-26 06:56:48,0.24812,3.03557
2024-11-26 06:56:49,0.25126,3.15406
2024-11-26 06:56:50,0.25126,3.04806
2024-11-26 06:56:51,0.25189,3.07034
2024-11-26 06:56:52,0.25,3.12795
2024-11-26 06:56:53,0.24938,3.12603
