Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:44:21,0.30000,3.45754,3.45754,0.00000
2024-10-24 14:44:22,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:44:23,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:24,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:25,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:26,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:44:27,0.28000,3.38702,3.38702,0.00000
2024-10-24 14:44:28,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:44:29,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:30,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:31,0.28000,3.38702,3.38702,0.00000
2024-10-24 14:44:32,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:33,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:34,0.28000,3.38702,3.38702,0.00000
2024-10-24 14:44:35,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:44:36,0.28250,3.39540,3.39540,0.00000
2024-10-24 14:44:37,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:44:38,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:44:39,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:40,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:44:41,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:42,0.28250,3.39540,3.39540,0.00000
2024-10-24 14:44:43,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:44,0.30000,3.45754,3.45754,0.00000
2024-10-24 14:44:45,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:44:46,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:44:47,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:48,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:49,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:44:50,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:44:51,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:44:52,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:53,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:44:54,0.29500,3.43916,3.43916,0.00000
2024-10-24 14:44:55,0.28000,3.38702,3.38702,0.00000
2024-10-24 14:44:56,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:44:57,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:44:58,0.27723,3.37787,3.37787,0.00000
2024-10-24 14:44:59,0.29000,3.42129,3.42129,0.00000
2024-10-24 14:45:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:45:01,0.28500,3.40391,3.40391,0.00000
2024-10-24 14:45:02,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:45:03,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:45:04,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:45:05,0.31566,3.51837,3.51837,0.00000
2024-10-24 14:45:06,0.28000,3.38702,3.38702,0.00000
2024-10-24 14:45:07,0.28250,3.39540,3.39540,0.00000
2024-10-24 14:45:08,0.29000,3.42129,3.42129,0.00000
2024-10-24 14:45:09,0.52525,4.68922,4.68922,0.00000
2024-10-24 14:45:10,0.91667,6.49626,6.49626,0.00000
2024-10-24 14:45:11,0.66837,5.45770,5.45770,0.00000
2024-10-24 14:45:12,0.41500,4.01391,4.01391,0.00000
2024-10-24 14:45:13,0.59848,5.11307,5.11307,0.00000
