Date,CPU Utilization,CPU Power
2024-10-24 16:00:29,0.25,2.94938
2024-10-24 16:00:30,0.24752,3.07713
2024-10-24 16:00:31,0.25,3.08495
2024-10-24 16:00:32,0.25253,3.0326
2024-10-24 16:00:33,0.2475,3.0541
2024-10-24 16:00:34,0.25,3.1062
2024-10-24 16:00:35,0.2525,3.1158
2024-10-24 16:00:36,0.25,3.1062
2024-10-24 16:00:37,0.2475,3.01349
2024-10-24 16:00:38,0.25,3.02413
2024-10-24 16:00:39,0.2525,3.13726
2024-10-24 16:00:40,0.25253,3.13582
2024-10-24 16:00:41,0.24752,3.05626
2024-10-24 16:00:42,0.25253,3.11419
2024-10-24 16:00:43,0.25,3.1062
2024-10-24 16:00:44,0.25253,2.99461
2024-10-24 16:00:45,0.25,3.08495
2024-10-24 16:00:46,0.25253,3.11419
2024-10-24 16:00:47,0.25,3.1062
2024-10-24 16:00:48,0.25,3.08495
2024-10-24 16:00:49,0.25,3.08495
2024-10-24 16:00:50,0.25,3.00478
2024-10-24 16:00:51,0.25,3.1062
2024-10-24 16:00:52,0.25,3.08495
2024-10-24 16:00:53,0.25,3.1062
2024-10-24 16:00:54,0.25,3.08495
2024-10-24 16:00:55,0.25,3.12795
2024-10-24 16:00:56,0.25,3.08495
2024-10-24 16:00:57,0.25,3.0642
2024-10-24 16:00:58,0.25,3.08495
2024-10-24 16:00:59,0.25,3.1062
