cpu_usage,memory_usage
97.0,0.3
99.0,0.5
99.0,0.7
99.7,0.9
99.4,1.1
99.5,1.3
99.5,1.6
99.7,1.7
99.6,1.9
99.7,2.1
99.6,2.4
99.6,2.5
99.7,2.7
99.7,2.9
99.6,3.0
99.6,3.2
99.7,3.3
99.6,3.3
99.6,3.3
99.6,3.3
