Date,CPU Utilization,CPU Power
2024-10-24 15:39:06,0.2475,2.74851
2024-10-24 15:39:07,0.2475,3.0541
2024-10-24 15:39:08,0.2525,3.09484
2024-10-24 15:39:09,0.25,3.0642
2024-10-24 15:39:10,0.25,3.04393
2024-10-24 15:39:11,0.25,2.94938
2024-10-24 15:39:12,0.25,3.08495
2024-10-24 15:39:13,0.25,3.1062
2024-10-24 15:39:14,0.25,3.1062
2024-10-24 15:39:15,0.25,3.1062
2024-10-24 15:39:16,0.25,3.08495
2024-10-24 15:39:17,0.25,3.08495
2024-10-24 15:39:18,0.25,2.96742
2024-10-24 15:39:19,0.25,3.08495
2024-10-24 15:39:20,0.25,3.1062
2024-10-24 15:39:21,0.2475,3.09667
