Date,CPU Utilization,CPU Power
2024-11-26 19:29:14,0.25000,3.22030
2024-11-26 19:29:15,0.25000,3.17303
2024-11-26 19:29:16,0.25126,3.17681
2024-11-26 19:29:17,0.25253,3.22770
2024-11-26 19:29:18,0.25253,3.22770
2024-11-26 19:29:19,0.25000,3.17303
2024-11-26 19:29:20,0.25000,3.10620
2024-11-26 19:29:21,0.25250,3.25250
2024-11-26 19:29:22,0.24874,3.07905
2024-11-26 19:29:23,0.25000,3.17303
2024-11-26 19:29:24,0.25250,3.09484
2024-11-26 19:29:25,0.24750,3.18809
2024-11-26 19:29:26,0.25250,3.22835
2024-11-26 19:29:27,0.25000,2.88128
2024-11-26 19:29:28,0.25000,3.15022
2024-11-26 19:29:29,0.24750,3.09667
2024-11-26 19:29:30,0.25000,3.19638
2024-11-26 19:29:31,0.25126,3.17681
2024-11-26 19:29:32,0.25000,3.17303
2024-11-26 19:29:33,0.25250,3.05437
2024-11-26 19:29:34,0.25000,3.10620
2024-11-26 19:29:35,0.25000,3.04393
2024-11-26 19:29:36,0.25000,3.12795
2024-11-26 19:29:37,0.25000,3.15022
