Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:40:18,0.29703,3.44656,3.44656,0.00000
2024-10-24 15:40:19,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:40:20,0.28283,3.39651,3.39651,0.00000
2024-10-24 15:40:21,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:40:22,0.27778,3.37967,3.37967,0.00000
2024-10-24 15:40:23,0.29250,3.43016,3.43016,0.00000
2024-10-24 15:40:24,0.27020,3.35533,3.35533,0.00000
2024-10-24 15:40:25,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:40:26,0.28500,3.40391,3.40391,0.00000
2024-10-24 15:40:27,0.27551,3.37227,3.37227,0.00000
2024-10-24 15:40:28,0.26500,3.33924,3.33924,0.00000
2024-10-24 15:40:29,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:40:30,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:40:31,0.26750,3.34691,3.34691,0.00000
2024-10-24 15:40:32,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:40:33,0.27250,3.36260,3.36260,0.00000
