Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:24:00,0.28960,3.41989,3.41989,0.00000
2024-10-24 13:24:01,0.28535,3.40512,3.40512,0.00000
2024-10-24 13:24:02,0.28500,3.40391,3.40391,0.00000
2024-10-24 13:24:03,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:24:04,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:24:05,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:24:06,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:24:07,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:24:08,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:24:09,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:24:10,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:24:11,0.27750,3.37876,3.37876,0.00000
2024-10-24 13:24:12,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:24:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:24:14,0.28750,3.41253,3.41253,0.00000
2024-10-24 13:24:15,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:24:16,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:24:17,0.28250,3.39540,3.39540,0.00000
2024-10-24 13:24:18,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:24:19,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:24:20,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:24:21,0.26980,3.35407,3.35407,0.00000
2024-10-24 13:24:22,0.30303,3.46892,3.46892,0.00000
2024-10-24 13:24:23,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:24:24,0.33250,3.58941,3.58941,0.00000
2024-10-24 13:24:25,0.27750,3.37876,3.37876,0.00000
2024-10-24 13:24:26,0.31061,3.49820,3.49820,0.00000
2024-10-24 13:24:27,0.36000,3.71757,3.71757,0.00000
2024-10-24 13:24:28,0.30000,3.45754,3.45754,0.00000
2024-10-24 13:24:29,0.28500,3.40391,3.40391,0.00000
