cpu_usage,memory_usage
100.0,0.4
100.0,0.6
100.0,0.7
99.7,0.9
100.0,1.1
99.8,1.3
99.8,1.5
100.0,1.7
100.0,1.9
99.9,2.0
100.0,2.3
99.9,2.4
99.8,2.6
99.7,2.9
99.8,3.0
99.8,3.2
99.9,3.4
99.8,3.7
99.9,3.7
99.9,3.9
99.8,4.2
99.8,4.4
99.8,4.6
99.8,4.6
99.8,4.9
99.8,5.1
99.8,5.4
99.9,5.5
99.8,5.5
99.9,5.5
99.9,5.5
99.9,5.5
99.9,5.4
