Date,CPU Utilization,CPU Power
2024-11-26 16:17:02,0.24876,3.16931
2024-11-26 16:17:03,0.25126,3.20011
2024-11-26 16:17:04,0.25253,3.20390
2024-11-26 16:17:05,0.25000,3.17303
2024-11-26 16:17:06,0.25126,3.22397
2024-11-26 16:17:07,0.25000,3.12795
2024-11-26 16:17:08,0.25126,3.20011
2024-11-26 16:17:09,0.25381,3.11829
2024-11-26 16:17:10,0.25000,2.98588
2024-11-26 16:17:11,0.25000,3.15022
2024-11-26 16:17:12,0.25000,3.15022
2024-11-26 16:17:13,0.25000,3.15022
2024-11-26 16:17:14,0.25000,3.17303
2024-11-26 16:17:15,0.25250,3.22835
2024-11-26 16:17:16,0.24874,3.16811
2024-11-26 16:17:17,0.25250,3.20476
2024-11-26 16:17:18,0.25000,3.19543
2024-11-26 16:17:19,0.25000,3.17303
2024-11-26 16:17:20,0.25250,3.20476
2024-11-26 16:17:21,0.25000,3.17186
2024-11-26 16:17:22,0.25124,3.07026
2024-11-26 16:17:23,0.25000,3.17303
2024-11-26 16:17:24,0.25253,3.07243
2024-11-26 16:17:25,0.25126,2.91912
2024-11-26 16:17:26,0.25000,3.10620
