cpu_usage,memory_usage
102.0,0.8
99.5,1.7
100.0,2.5
100.0,3.3
100.0,4.2
99.8,5.0
100.0,5.9
99.8,6.9
99.8,7.8
99.9,8.8
99.9,9.8
100.0,10.8
99.8,11.7
99.9,12.7
99.9,13.7
99.9,14.7
100.0,15.3
99.9,15.3
100.0,11.0
99.9,1.9
