Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:18:07,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:08,0.28750,3.41253,3.41253,0.00000
2024-10-24 14:18:09,0.27228,3.36189,3.36189,0.00000
2024-10-24 14:18:10,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:18:11,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:12,0.27020,3.35533,3.35533,0.00000
2024-10-24 14:18:13,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:14,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:18:15,0.27228,3.36189,3.36189,0.00000
2024-10-24 14:18:16,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:17,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:18:18,0.27228,3.36189,3.36189,0.00000
2024-10-24 14:18:19,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:20,0.27020,3.35533,3.35533,0.00000
2024-10-24 14:18:21,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:22,0.30500,3.47642,3.47642,0.00000
2024-10-24 14:18:23,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:24,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:18:25,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:26,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:27,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:28,0.27020,3.35533,3.35533,0.00000
2024-10-24 14:18:29,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:30,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:31,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:18:32,0.27020,3.35533,3.35533,0.00000
2024-10-24 14:18:33,0.27228,3.36189,3.36189,0.00000
2024-10-24 14:18:34,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:18:35,0.27020,3.35533,3.35533,0.00000
