Date,CPU Utilization,CPU Power
2024-10-24 15:16:29,0.25,3.08495
2024-10-24 15:16:30,0.2475,3.0541
2024-10-24 15:16:31,0.25,3.04393
2024-10-24 15:16:32,0.25,2.96742
2024-10-24 15:16:33,0.25,3.02413
2024-10-24 15:16:34,0.2475,2.97473
2024-10-24 15:16:35,0.25,3.1062
2024-10-24 15:16:36,0.25,3.08495
2024-10-24 15:16:37,0.25,3.08495
2024-10-24 15:16:38,0.25,2.96742
2024-10-24 15:16:39,0.25,2.88128
2024-10-24 15:16:40,0.25,3.0642
2024-10-24 15:16:41,0.2475,3.0541
2024-10-24 15:16:42,0.25,3.0642
2024-10-24 15:16:43,0.25253,3.11419
2024-10-24 15:16:44,0.25253,2.89077
2024-10-24 15:16:45,0.24752,2.97747
2024-10-24 15:16:46,0.25,2.91454
2024-10-24 15:16:47,0.2475,2.80585
2024-10-24 15:16:48,0.2525,3.1158
2024-10-24 15:16:49,0.25253,3.09306
2024-10-24 15:16:50,0.25,3.0642
2024-10-24 15:16:51,0.25253,3.05228
2024-10-24 15:16:52,0.2525,3.05437
2024-10-24 15:16:53,0.2475,3.03356
2024-10-24 15:16:54,0.25,3.08495
2024-10-24 15:16:55,0.25,3.0642
2024-10-24 15:16:56,0.25,3.00478
2024-10-24 15:16:57,0.25,3.04393
2024-10-24 15:16:58,0.25253,3.05228
2024-10-24 15:16:59,0.25,3.04611
2024-10-24 15:17:00,0.25253,3.11419
2024-10-24 15:17:01,0.25,2.7362
2024-10-24 15:17:02,0.25,2.80456
