Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:28:05,0.29000,3.42129,3.42129,0.00000
2024-10-24 15:28:06,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:28:07,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:28:08,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:28:09,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:28:10,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:28:11,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:28:12,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:28:13,0.29950,3.45570,3.45570,0.00000
2024-10-24 15:28:14,0.27551,3.37227,3.37227,0.00000
2024-10-24 15:28:15,0.27228,3.36189,3.36189,0.00000
2024-10-24 15:28:16,0.27020,3.35533,3.35533,0.00000
2024-10-24 15:28:17,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:28:18,0.28500,3.40391,3.40391,0.00000
2024-10-24 15:28:19,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:28:20,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:28:21,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:28:22,0.29040,3.42271,3.42271,0.00000
2024-10-24 15:28:23,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:28:24,0.34000,3.62289,3.62289,0.00000
2024-10-24 15:28:25,0.28788,3.41385,3.41385,0.00000
2024-10-24 15:28:26,0.29040,3.42271,3.42271,0.00000
2024-10-24 15:28:27,0.29040,3.42271,3.42271,0.00000
