Date,CPU Utilization,CPU Power
2024-10-24 15:18:26,0.2475,2.85247
2024-10-24 15:18:27,0.25253,3.13582
2024-10-24 15:18:28,0.24752,3.03587
2024-10-24 15:18:29,0.25,3.08495
2024-10-24 15:18:30,0.25,3.08495
2024-10-24 15:18:31,0.25,3.1062
2024-10-24 15:18:32,0.25253,3.11419
2024-10-24 15:18:33,0.25,3.1062
2024-10-24 15:18:34,0.25,3.12795
2024-10-24 15:18:35,0.25,3.08495
2024-10-24 15:18:36,0.25,3.12795
2024-10-24 15:18:37,0.25,3.1062
2024-10-24 15:18:38,0.25,3.1062
2024-10-24 15:18:39,0.25,3.1062
2024-10-24 15:18:40,0.25253,3.13582
2024-10-24 15:18:41,0.25,3.1062
2024-10-24 15:18:42,0.25,3.1062
2024-10-24 15:18:43,0.25,3.12795
2024-10-24 15:18:44,0.25,2.96742
2024-10-24 15:18:45,0.25,3.08495
2024-10-24 15:18:46,0.25,3.04393
2024-10-24 15:18:47,0.25,3.08495
2024-10-24 15:18:48,0.25,3.04393
2024-10-24 15:18:49,0.25,3.02413
