Date,CPU Utilization,CPU Power
2024-11-26 06:35:00,0.25253,3.03260
2024-11-26 06:35:01,0.25000,3.10620
2024-11-26 06:35:02,0.24938,3.06219
2024-11-26 06:35:03,0.25000,3.12795
2024-11-26 06:35:04,0.25063,3.12989
2024-11-26 06:35:05,0.25063,3.10817
2024-11-26 06:35:06,0.25381,3.16196
2024-11-26 06:35:07,0.24812,3.12061
2024-11-26 06:35:08,0.25063,3.12989
2024-11-26 06:35:09,0.25063,3.15213
2024-11-26 06:35:10,0.25063,3.12989
2024-11-26 06:35:11,0.25505,3.10315
2024-11-26 06:35:12,0.25000,3.08495
2024-11-26 06:35:13,0.24812,3.12061
2024-11-26 06:35:14,0.25313,3.16119
2024-11-26 06:35:15,0.25000,3.12795
2024-11-26 06:35:16,0.25063,3.12989
2024-11-26 06:35:17,0.25126,3.13185
2024-11-26 06:35:18,0.25063,3.06623
2024-11-26 06:35:19,0.25126,3.13185
2024-11-26 06:35:20,0.25000,3.12795
2024-11-26 06:35:21,0.25377,3.20858
2024-11-26 06:35:22,0.25126,3.04806
2024-11-26 06:35:23,0.24812,3.09859
2024-11-26 06:35:24,0.25441,2.90112
2024-11-26 06:35:25,0.25063,3.10817
2024-11-26 06:35:26,0.25126,3.02832
2024-11-26 06:35:27,0.25000,2.89772
2024-11-26 06:35:28,0.24750,3.01349
2024-11-26 06:35:29,0.25126,3.13185
