cpu_usage,memory_usage
100.0,0.8
100.0,1.7
100.0,2.5
100.0,3.3
99.8,4.2
99.8,5.0
99.8,5.9
100.0,6.9
100.0,7.8
100.0,8.8
99.9,9.8
99.9,10.7
99.9,11.7
99.9,12.7
100.0,13.6
99.9,14.6
99.9,15.3
99.9,15.3
99.8,10.5
99.9,0.9
