Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 15:43:28,0.26119,3.32778,3.32778,0.00000
2024-11-26 15:43:29,0.26368,3.33524,3.33524,0.00000
2024-11-26 15:43:30,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:31,0.25879,3.32069,3.32069,0.00000
2024-11-26 15:43:32,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:43:33,0.28000,3.38702,3.38702,0.00000
2024-11-26 15:43:34,0.27750,3.37876,3.37876,0.00000
2024-11-26 15:43:35,0.27250,3.36260,3.36260,0.00000
2024-11-26 15:43:36,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:37,0.25750,3.31691,3.31691,0.00000
2024-11-26 15:43:38,0.26768,3.34745,3.34745,0.00000
2024-11-26 15:43:39,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:40,0.26382,3.33565,3.33565,0.00000
2024-11-26 15:43:41,0.25750,3.31691,3.31691,0.00000
2024-11-26 15:43:42,0.26500,3.33924,3.33924,0.00000
2024-11-26 15:43:43,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:44,0.26500,3.33924,3.33924,0.00000
2024-11-26 15:43:45,0.27000,3.35469,3.35469,0.00000
2024-11-26 15:43:46,0.26515,3.33970,3.33970,0.00000
2024-11-26 15:43:47,0.26131,3.32811,3.32811,0.00000
2024-11-26 15:43:48,0.26131,3.32811,3.32811,0.00000
2024-11-26 15:43:49,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:43:50,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:51,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:43:52,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:53,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:43:54,0.26884,3.35108,3.35108,0.00000
2024-11-26 15:43:55,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:43:56,0.25750,3.31691,3.31691,0.00000
2024-11-26 15:43:57,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:43:58,0.26131,3.32811,3.32811,0.00000
2024-11-26 15:43:59,0.26000,3.32424,3.32424,0.00000
2024-11-26 15:44:00,0.27250,3.36260,3.36260,0.00000
2024-11-26 15:44:01,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:44:02,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:44:03,0.26500,3.33924,3.33924,0.00000
2024-11-26 15:44:04,0.26368,3.33524,3.33524,0.00000
2024-11-26 15:44:05,0.26250,3.33168,3.33168,0.00000
2024-11-26 15:44:06,0.28643,3.40883,3.40883,0.00000
2024-11-26 15:44:07,0.26382,3.33565,3.33565,0.00000
2024-11-26 15:44:08,0.26382,3.33565,3.33565,0.00000
2024-11-26 15:44:09,0.26617,3.34281,3.34281,0.00000
2024-11-26 15:44:10,0.29695,3.44628,3.44628,0.00000
2024-11-26 15:44:11,0.26750,3.34691,3.34691,0.00000
2024-11-26 15:44:12,0.27020,3.35533,3.35533,0.00000
