cpu_usage,memory_usage
150.0,0.9
123.0,1.0
116.0,1.1
111.0,1.1
109.0,1.1
107.0,1.1
106.0,1.1
105.0,1.1
105.0,1.1
104.0,1.1
104.0,1.1
103.0,1.1
103.0,1.1
103.0,1.1
103.0,1.1
102.0,1.1
102.0,1.1
102.0,1.1
102.0,1.1
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.3
102.0,1.3
101.0,1.3
101.0,1.3
101.0,1.3
101.0,1.3
101.0,1.3
101.0,1.2
101.0,1.1
101.0,1.0
101.0,1.1
101.0,1.1
101.0,0.7
