Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:43:22,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:23,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:24,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:43:25,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:43:26,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:43:27,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:43:28,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:29,0.29293,3.43170,3.43170,0.00000
2024-10-24 14:43:30,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:31,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:32,0.27525,3.37143,3.37143,0.00000
2024-10-24 14:43:33,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:43:34,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:35,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:36,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:37,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:38,0.30750,3.48606,3.48606,0.00000
2024-10-24 14:43:39,0.32323,3.54961,3.54961,0.00000
2024-10-24 14:43:40,0.29293,3.43170,3.43170,0.00000
2024-10-24 14:43:41,0.30500,3.47642,3.47642,0.00000
