cpu_usage,memory_usage
176.0,0.7
137.0,1.0
125.0,1.1
118.0,1.1
114.0,1.1
112.0,1.1
110.0,1.1
109.0,1.1
108.0,1.1
107.0,1.1
106.0,1.2
106.0,1.2
105.0,1.2
105.0,1.2
104.0,1.2
104.0,1.1
104.0,1.1
104.0,1.1
103.0,1.1
103.0,1.1
103.0,1.2
103.0,1.2
103.0,1.2
103.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.2
102.0,1.1
102.0,1.1
102.0,0.6
