Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 06:11:32,0.25750,3.31691,3.31691,0.00000
2024-11-26 06:11:33,0.26500,3.33924,3.33924,0.00000
2024-11-26 06:11:34,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:11:35,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:36,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:37,0.25815,3.31879,3.31879,0.00000
2024-11-26 06:11:38,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:39,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:40,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:41,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:42,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:11:43,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:11:44,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:45,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:46,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:47,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:48,0.25879,3.32069,3.32069,0.00000
2024-11-26 06:11:49,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:11:50,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:51,0.28571,3.40636,3.40636,0.00000
2024-11-26 06:11:52,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:11:53,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:11:54,0.26185,3.32972,3.32972,0.00000
2024-11-26 06:11:55,0.26382,3.33565,3.33565,0.00000
2024-11-26 06:11:56,0.26185,3.32972,3.32972,0.00000
