Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:46:01,0.40561,3.96010,3.96010,0.00000
2024-10-24 14:46:02,0.39948,3.92562,3.92562,0.00000
2024-10-24 14:46:03,0.40561,3.96010,3.96010,0.00000
2024-10-24 14:46:04,0.27750,3.37876,3.37876,0.00000
2024-10-24 14:46:05,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:46:06,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:46:07,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:46:08,0.28500,3.40391,3.40391,0.00000
2024-10-24 14:46:09,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:46:10,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:11,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:46:12,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:14,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:46:15,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:46:16,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:46:17,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:18,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:19,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:46:20,0.28250,3.39540,3.39540,0.00000
2024-10-24 14:46:21,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:22,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:23,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:24,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:25,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:46:26,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:27,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:46:28,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:46:29,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:46:30,0.27250,3.36260,3.36260,0.00000
