Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:20:40,0.29545,3.44081,3.44081,0.00000
2024-10-24 15:20:41,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:42,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:20:43,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:44,0.32500,3.55706,3.55706,0.00000
2024-10-24 15:20:45,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:20:46,0.33081,3.58201,3.58201,0.00000
2024-10-24 15:20:47,0.27475,3.36982,3.36982,0.00000
2024-10-24 15:20:48,0.28535,3.40512,3.40512,0.00000
2024-10-24 15:20:49,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:20:50,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:20:51,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:52,0.28500,3.40391,3.40391,0.00000
2024-10-24 15:20:53,0.30051,3.45942,3.45942,0.00000
2024-10-24 15:20:54,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:20:55,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:56,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:57,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:20:58,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:20:59,0.33500,3.60044,3.60044,0.00000
2024-10-24 15:21:00,0.29250,3.43016,3.43016,0.00000
2024-10-24 15:21:01,0.34000,3.62289,3.62289,0.00000
2024-10-24 15:21:02,0.31250,3.50571,3.50571,0.00000
