cpu_usage,memory_usage
100.0,0.4
100.0,0.6
100.0,0.8
100.0,0.9
99.8,1.1
100.0,1.2
99.8,1.5
99.8,1.6
99.7,1.8
99.8,1.9
100.0,2.2
99.9,2.2
99.9,2.5
99.9,2.7
99.9,2.7
99.9,3.0
99.9,3.2
100.0,3.3
99.8,3.4
99.9,3.6
99.9,3.7
99.9,3.7
99.9,3.7
99.9,2.1
