Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:41:08,0.30941,3.49349,3.49349,0.00000
2024-10-24 15:41:09,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:10,0.30750,3.48606,3.48606,0.00000
2024-10-24 15:41:11,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:41:12,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:41:13,0.28283,3.39651,3.39651,0.00000
2024-10-24 15:41:14,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:15,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:41:16,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:41:17,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:18,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:41:19,0.27750,3.37876,3.37876,0.00000
2024-10-24 15:41:20,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:41:21,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:41:22,0.28535,3.40512,3.40512,0.00000
2024-10-24 15:41:23,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:41:24,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:25,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:26,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:41:27,0.30051,3.45942,3.45942,0.00000
2024-10-24 15:41:28,0.33000,3.57850,3.57850,0.00000
2024-10-24 15:41:29,0.31250,3.50571,3.50571,0.00000
2024-10-24 15:41:30,0.33838,3.61558,3.61558,0.00000
