Date,CPU Utilization,CPU Power
2024-10-24 13:59:08,0.25253,2.95836
2024-10-24 13:59:09,0.25253,3.11419
2024-10-24 13:59:10,0.24752,3.05626
2024-10-24 13:59:11,0.25253,3.11419
2024-10-24 13:59:12,0.2525,3.09484
2024-10-24 13:59:13,0.25,2.96466
2024-10-24 13:59:14,0.2525,3.09484
2024-10-24 13:59:15,0.2475,3.0541
2024-10-24 13:59:16,0.25,3.1062
2024-10-24 13:59:17,0.25,3.04393
2024-10-24 13:59:18,0.25,3.08682
2024-10-24 13:59:19,0.25,3.08304
2024-10-24 13:59:20,0.25,3.08495
2024-10-24 13:59:21,0.25,3.1062
2024-10-24 13:59:22,0.2525,3.13726
2024-10-24 13:59:23,0.25,3.08495
2024-10-24 13:59:24,0.25,2.76261
2024-10-24 13:59:25,0.25253,2.78667
2024-10-24 13:59:26,0.2525,2.94369
