Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 14:42:48,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:42:49,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:42:50,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:42:51,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:42:52,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:42:53,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:42:54,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:42:55,0.28750,3.41253,3.41253,0.00000
2024-10-24 14:42:56,0.27273,3.36332,3.36332,0.00000
2024-10-24 14:42:57,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:42:58,0.27500,3.37062,3.37062,0.00000
2024-10-24 14:42:59,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:43:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:01,0.28030,3.38803,3.38803,0.00000
2024-10-24 14:43:02,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:03,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:43:04,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:05,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:06,0.26750,3.34691,3.34691,0.00000
2024-10-24 14:43:07,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:08,0.28535,3.40512,3.40512,0.00000
2024-10-24 14:43:09,0.37374,3.78695,3.78695,0.00000
2024-10-24 14:43:10,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:11,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:12,0.27020,3.35533,3.35533,0.00000
2024-10-24 14:43:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:14,0.27000,3.35469,3.35469,0.00000
2024-10-24 14:43:15,0.27250,3.36260,3.36260,0.00000
2024-10-24 14:43:16,0.27020,3.35533,3.35533,0.00000
