Date,CPU Utilization,CPU Power
2024-11-26 06:49:10,0.2475,3.16442
2024-11-26 06:49:11,0.25313,3.20666
2024-11-26 06:49:12,0.25,3.19638
2024-11-26 06:49:13,0.24938,3.12603
2024-11-26 06:49:14,0.24874,3.19173
2024-11-26 06:49:15,0.24938,3.14833
2024-11-26 06:49:16,0.25,3.17303
2024-11-26 06:49:17,0.25063,3.19824
2024-11-26 06:49:18,0.25,3.17303
2024-11-26 06:49:19,0.25,3.19638
2024-11-26 06:49:20,0.25253,3.09306
2024-11-26 06:49:21,0.24938,3.17116
2024-11-26 06:49:22,0.25063,3.19824
2024-11-26 06:49:23,0.24938,3.17116
2024-11-26 06:49:24,0.25,3.19638
2024-11-26 06:49:25,0.25063,3.19824
2024-11-26 06:49:26,0.25,3.19638
2024-11-26 06:49:27,0.25063,3.19824
2024-11-26 06:49:28,0.24938,3.17116
2024-11-26 06:49:29,0.25126,3.22397
2024-11-26 06:49:30,0.24688,3.13945
2024-11-26 06:49:31,0.2525,3.20476
2024-11-26 06:49:32,0.25,3.19638
2024-11-26 06:49:33,0.24938,3.17116
2024-11-26 06:49:34,0.24812,3.16625
