cpu_usage,memory_usage
101.0,0.8
100.0,1.6
100.0,2.4
100.0,3.2
100.0,4.1
100.0,4.9
100.0,5.7
100.0,6.7
99.8,7.6
99.9,8.6
100.0,9.5
100.0,10.4
99.9,11.4
100.0,12.3
100.0,13.2
99.9,14.2
99.9,15.1
100.0,15.3
100.0,15.3
99.9,7.8
