cpu_usage,memory_usage
99.0,0.4
100.0,0.6
99.3,0.8
99.5,0.9
99.4,1.1
99.5,1.3
99.7,1.5
99.7,1.6
99.7,1.8
99.8,2.0
99.8,2.2
99.7,2.3
99.7,2.5
99.9,2.7
99.8,2.8
99.8,3.0
99.7,3.2
99.8,3.3
99.8,3.5
99.8,3.7
99.8,3.7
99.9,3.7
99.9,3.7
