Date,CPU Utilization,CPU Power
2024-11-26 19:38:22,0.2525,3.20476
2024-11-26 19:38:23,0.2475,3.18809
2024-11-26 19:38:24,0.2525,3.22835
2024-11-26 19:38:25,0.25126,3.20011
2024-11-26 19:38:26,0.25,3.17303
2024-11-26 19:38:27,0.25,3.12795
2024-11-26 19:38:28,0.25253,3.2039
2024-11-26 19:38:29,0.25,3.17303
2024-11-26 19:38:30,0.25,3.15022
2024-11-26 19:38:31,0.25,3.17303
2024-11-26 19:38:32,0.25,3.19638
2024-11-26 19:38:33,0.25126,3.20011
2024-11-26 19:38:34,0.25126,3.20011
2024-11-26 19:38:35,0.25,2.71099
2024-11-26 19:38:36,0.2525,3.1158
2024-11-26 19:38:37,0.2475,3.09667
2024-11-26 19:38:38,0.25126,3.20011
2024-11-26 19:38:39,0.25,3.15022
2024-11-26 19:38:40,0.2525,3.13726
2024-11-26 19:38:41,0.24876,3.08101
2024-11-26 19:38:42,0.25126,3.08897
2024-11-26 19:38:43,0.25,3.19638
2024-11-26 19:38:44,0.25126,3.06828
2024-11-26 19:38:45,0.25253,2.78667
2024-11-26 19:38:46,0.25,3.15022
