timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-23T15:28:46,new_runner_experiment,944a38bd-79b7-4439-9145-6761905d1f2a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0028101899952162057,7.700096893117506e-09,2.7400627381868847e-06,42.5,0.0,2.860118865966797,2.779703059382478e-08,0,9.752560385055398e-10,2.8772286632330318e-08,Netherlands,NLD,,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.7.1,4,Cortex-A72,,,,,7.626983642578125,machine,N,1.0
