Date,CPU Utilization,CPU Power
2024-10-24 13:56:27,0.25000,2.89772
2024-10-24 13:56:28,0.25250,3.13726
2024-10-24 13:56:29,0.24750,3.07514
2024-10-24 13:56:30,0.25253,3.11419
2024-10-24 13:56:31,0.25000,3.08495
2024-10-24 13:56:32,0.24750,3.07514
2024-10-24 13:56:33,0.25000,3.04393
2024-10-24 13:56:34,0.24750,3.05410
2024-10-24 13:56:35,0.25250,3.13726
2024-10-24 13:56:36,0.25000,3.10620
2024-10-24 13:56:37,0.25000,3.00478
2024-10-24 13:56:38,0.25000,3.10620
2024-10-24 13:56:39,0.25253,3.05228
2024-10-24 13:56:40,0.25000,3.08495
2024-10-24 13:56:41,0.24750,3.05410
2024-10-24 13:56:42,0.25505,3.16718
2024-10-24 13:56:43,0.24750,3.03356
2024-10-24 13:56:44,0.25000,2.93176
2024-10-24 13:56:45,0.25253,3.07243
2024-10-24 13:56:46,0.24750,3.05410
2024-10-24 13:56:47,0.25505,3.10315
2024-10-24 13:56:48,0.25000,3.08495
2024-10-24 13:56:49,0.25000,3.06420
2024-10-24 13:56:50,0.25000,3.08495
2024-10-24 13:56:51,0.25253,3.13582
2024-10-24 13:56:52,0.24752,3.05626
2024-10-24 13:56:53,0.25253,3.05228
2024-10-24 13:56:54,0.25000,3.06420
2024-10-24 13:56:55,0.25000,3.06213
2024-10-24 13:56:56,0.25250,3.15923
2024-10-24 13:56:57,0.25000,2.77627
2024-10-24 13:56:58,0.24750,2.54665
2024-10-24 13:56:59,0.25505,2.93615
2024-10-24 13:57:00,0.25253,3.05228
2024-10-24 13:57:01,0.25000,2.96466
2024-10-24 13:57:02,0.25000,2.64190
2024-10-24 13:57:03,0.25253,3.11419
2024-10-24 13:57:04,0.25000,3.10620
2024-10-24 13:57:05,0.25000,3.06213
2024-10-24 13:57:06,0.25000,3.00478
2024-10-24 13:57:07,0.25250,3.09484
2024-10-24 13:57:08,0.25000,3.10620
2024-10-24 13:57:09,0.25000,2.77627
2024-10-24 13:57:10,0.25000,2.83419
2024-10-24 13:57:11,0.25253,2.94086
2024-10-24 13:57:12,0.25253,2.87484
2024-10-24 13:57:13,0.24752,2.84013
2024-10-24 13:57:14,0.25510,2.85431
2024-10-24 13:57:15,0.25000,3.00478
2024-10-24 13:57:16,0.25000,3.02413
