cpu_usage,memory_usage
99.0,0.3
99.5,0.5
99.6,0.6
99.7,0.8
99.6,0.9
99.6,1.1
99.7,1.2
99.7,1.4
99.6,1.6
99.7,1.8
99.8,1.9
99.7,2.1
99.7,2.3
99.7,2.3
99.7,2.5
99.7,2.7
99.7,2.9
99.8,3.0
99.7,3.2
99.8,3.4
99.8,3.6
99.8,3.6
99.7,3.8
99.8,4.0
99.8,4.2
99.8,4.4
99.8,4.4
99.8,4.6
99.8,4.8
99.8,5.0
99.8,5.2
99.8,5.3
99.8,5.5
99.8,5.5
99.8,5.7
99.8,5.9
99.8,6.1
99.8,6.4
99.8,6.6
99.8,6.9
99.8,7.1
99.8,7.3
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.3
99.8,3.0
