timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-23T15:28:49,new_runner_experiment,f4a32a9f-5eb2-4876-85d5-44acfecd2c9b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0024664209922775626,6.8736872398167545e-09,2.786907531738691e-06,42.5,0.0,2.860118865966797,2.4807025662691254e-08,0,8.772874349492753e-10,2.568431309764053e-08,Netherlands,NLD,,,,Linux-6.6.31+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.7.1,4,Cortex-A72,,,,,7.626983642578125,machine,N,1.0
