Date,CPU Utilization,CPU Power
2024-10-24 14:29:46,0.24750,2.91989
2024-10-24 14:29:47,0.25000,3.08495
2024-10-24 14:29:48,0.25250,3.09484
2024-10-24 14:29:49,0.25000,3.06213
2024-10-24 14:29:50,0.25000,3.08495
2024-10-24 14:29:51,0.24750,3.07514
2024-10-24 14:29:52,0.25000,3.08495
2024-10-24 14:29:53,0.25000,3.08495
2024-10-24 14:29:54,0.25253,3.11419
2024-10-24 14:29:55,0.25253,3.13582
2024-10-24 14:29:56,0.24752,3.05626
2024-10-24 14:29:57,0.24750,3.07514
2024-10-24 14:29:58,0.25253,3.11419
2024-10-24 14:29:59,0.25000,3.08495
2024-10-24 14:30:00,0.25000,3.08495
2024-10-24 14:30:01,0.25000,3.02176
2024-10-24 14:30:02,0.25000,3.10620
2024-10-24 14:30:03,0.25000,3.10620
2024-10-24 14:30:04,0.25000,3.10620
2024-10-24 14:30:05,0.25253,3.13582
2024-10-24 14:30:06,0.25000,3.08495
2024-10-24 14:30:07,0.25000,3.08495
2024-10-24 14:30:08,0.25253,3.09306
2024-10-24 14:30:09,0.24752,3.07713
2024-10-24 14:30:10,0.25253,3.11419
2024-10-24 14:30:11,0.25000,3.10620
2024-10-24 14:30:12,0.25000,3.10620
