Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 06:33:07,0.27250,3.36260,3.36260,0.00000
2024-11-26 06:33:08,0.26700,3.34537,3.34537,0.00000
2024-11-26 06:33:09,0.28212,3.39411,3.39411,0.00000
2024-11-26 06:33:10,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:33:11,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:33:12,0.28000,3.38702,3.38702,0.00000
2024-11-26 06:33:13,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:33:14,0.26448,3.33767,3.33767,0.00000
2024-11-26 06:33:15,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:33:16,0.26884,3.35108,3.35108,0.00000
2024-11-26 06:33:17,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:33:18,0.26884,3.35108,3.35108,0.00000
2024-11-26 06:33:19,0.27569,3.37285,3.37285,0.00000
2024-11-26 06:33:20,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:33:21,0.28500,3.40391,3.40391,0.00000
2024-11-26 06:33:22,0.27068,3.35682,3.35682,0.00000
2024-11-26 06:33:23,0.26750,3.34691,3.34691,0.00000
2024-11-26 06:33:24,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:33:25,0.27182,3.36044,3.36044,0.00000
2024-11-26 06:33:26,0.26884,3.35108,3.35108,0.00000
2024-11-26 06:33:27,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:33:28,0.28750,3.41253,3.41253,0.00000
2024-11-26 06:33:29,0.27750,3.37876,3.37876,0.00000
2024-11-26 06:33:30,0.28141,3.39172,3.39172,0.00000
2024-11-26 06:33:31,0.26566,3.34126,3.34126,0.00000
2024-11-26 06:33:32,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:33:33,0.26382,3.33565,3.33565,0.00000
2024-11-26 06:33:34,0.27250,3.36260,3.36260,0.00000
2024-11-26 06:33:35,0.27500,3.37062,3.37062,0.00000
2024-11-26 06:33:36,0.31658,3.52213,3.52213,0.00000
2024-11-26 06:33:37,0.28429,3.40148,3.40148,0.00000
2024-11-26 06:33:38,0.30326,3.46979,3.46979,0.00000
2024-11-26 06:33:39,0.38945,3.87031,3.87031,0.00000
2024-11-26 06:33:40,0.32152,3.54244,3.54244,0.00000
