Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 06:06:03,0.26617,3.34281,3.34281,0.00000
2024-11-26 06:06:04,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:05,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:06,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:06:07,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:08,0.26617,3.34281,3.34281,0.00000
2024-11-26 06:06:09,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:10,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:06:11,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:06:12,0.26382,3.33565,3.33565,0.00000
2024-11-26 06:06:13,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:06:14,0.26515,3.33970,3.33970,0.00000
2024-11-26 06:06:15,0.26434,3.33723,3.33723,0.00000
2024-11-26 06:06:16,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:17,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:18,0.25879,3.32069,3.32069,0.00000
2024-11-26 06:06:19,0.30151,3.46318,3.46318,0.00000
2024-11-26 06:06:20,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:21,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:22,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:06:23,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:24,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:25,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:26,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:27,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:28,0.26633,3.34331,3.34331,0.00000
2024-11-26 06:06:29,0.26316,3.33366,3.33366,0.00000
2024-11-26 06:06:30,0.26500,3.33924,3.33924,0.00000
2024-11-26 06:06:31,0.25879,3.32069,3.32069,0.00000
2024-11-26 06:06:32,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:33,0.26196,3.33008,3.33008,0.00000
2024-11-26 06:06:34,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:35,0.26500,3.33924,3.33924,0.00000
2024-11-26 06:06:36,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:37,0.26000,3.32424,3.32424,0.00000
2024-11-26 06:06:38,0.25879,3.32069,3.32069,0.00000
2024-11-26 06:06:39,0.26434,3.33723,3.33723,0.00000
2024-11-26 06:06:40,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:41,0.26185,3.32972,3.32972,0.00000
2024-11-26 06:06:42,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:43,0.26250,3.33168,3.33168,0.00000
2024-11-26 06:06:44,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:45,0.29648,3.44456,3.44456,0.00000
2024-11-26 06:06:46,0.26065,3.32617,3.32617,0.00000
2024-11-26 06:06:47,0.26434,3.33723,3.33723,0.00000
2024-11-26 06:06:48,0.26817,3.34898,3.34898,0.00000
2024-11-26 06:06:49,0.28030,3.38803,3.38803,0.00000
2024-11-26 06:06:50,0.28070,3.38936,3.38936,0.00000
2024-11-26 06:06:51,0.27569,3.37285,3.37285,0.00000
2024-11-26 06:06:52,0.26566,3.34126,3.34126,0.00000
