__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_175_repetition_0,DONE,r18,no,loop6,20.537865,99.953,8.453,58.518
run_88_repetition_0,DONE,r9,no,loop9,17.301517,115.875,1.819,49.902
run_112_repetition_0,DONE,r12,no,loop3,51.603062,99.898,4.186,154.835
run_22_repetition_0,DONE,r3,no,loop3,51.469238,99.984,4.192,154.372
run_65_repetition_0,DONE,r7,no,loop6,20.64757,100.0,8.1,58.866
run_74_repetition_0,DONE,r8,no,loop5,35.678187,99.988,3.285,104.874
run_35_repetition_0,DONE,r4,no,loop6,20.939651,99.975,8.275,58.88
run_122_repetition_0,DONE,r13,no,loop3,51.447214,99.869,4.192,153.934
run_75_repetition_0,DONE,r8,no,loop6,20.583934,99.945,8.04,59.039
run_56_repetition_0,DONE,r6,no,loop7,24.134651,99.978,2.313,70.733
run_162_repetition_0,DONE,r17,no,loop3,51.635237,99.934,4.178,154.346
run_194_repetition_0,DONE,r20,no,loop5,36.114881,99.991,3.256,104.134
run_60_repetition_0,DONE,r7,no,loop1,31.166177,99.97,3.257,92.326
run_97_repetition_0,DONE,r10,no,loop8,26.837539,111.346,1.9,79.595
run_39_repetition_0,DONE,r4,no,loop10,23.399678,112.636,0.3,70.079
run_198_repetition_0,DONE,r20,no,loop9,16.78764,116.438,1.756,47.644
run_26_repetition_0,DONE,r3,no,loop7,23.910079,99.987,2.226,69.099
run_174_repetition_0,DONE,r18,no,loop5,35.922069,99.947,3.268,107.365
run_63_repetition_0,DONE,r7,no,loop4,26.407663,111.6,1.184,79.53
run_68_repetition_0,DONE,r7,no,loop9,16.492167,115.875,1.75,47.688
run_108_repetition_0,DONE,r11,no,loop9,16.52691,116.312,1.75,47.66
run_95_repetition_0,DONE,r10,no,loop6,21.033469,100.04,8.29,59.791
run_3_repetition_0,DONE,r1,no,loop4,26.036375,111.68,1.184,76.461
run_77_repetition_0,DONE,r8,no,loop8,26.674064,111.192,1.835,79.47
