Date,CPU Utilization,CPU Power
2024-10-24 15:30:13,0.25250,3.09484
2024-10-24 15:30:14,0.24750,2.99388
2024-10-24 15:30:15,0.25000,3.10620
2024-10-24 15:30:16,0.25000,3.10620
2024-10-24 15:30:17,0.25253,3.13582
2024-10-24 15:30:18,0.25250,3.13726
2024-10-24 15:30:19,0.24750,2.97473
2024-10-24 15:30:20,0.25250,3.13726
2024-10-24 15:30:21,0.25000,3.08495
2024-10-24 15:30:22,0.25000,3.06213
2024-10-24 15:30:23,0.25000,3.08495
2024-10-24 15:30:24,0.25000,3.12795
2024-10-24 15:30:25,0.25000,3.08495
2024-10-24 15:30:26,0.25000,3.06420
2024-10-24 15:30:27,0.25000,3.08495
2024-10-24 15:30:28,0.25000,3.08495
2024-10-24 15:30:29,0.25000,3.08495
2024-10-24 15:30:30,0.25000,3.10620
2024-10-24 15:30:31,0.25000,3.08495
2024-10-24 15:30:32,0.25000,3.10620
2024-10-24 15:30:33,0.25000,3.08495
2024-10-24 15:30:34,0.25000,3.10620
2024-10-24 15:30:35,0.25000,3.08495
