Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:30:13,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:30:14,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:30:15,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:16,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:17,0.27020,3.35533,3.35533,0.00000
2024-10-24 15:30:18,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:19,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:30:20,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:21,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:22,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:30:23,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:24,0.26750,3.34691,3.34691,0.00000
2024-10-24 15:30:25,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:26,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:30:27,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:28,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:29,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:30,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:31,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:32,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:33,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:30:34,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:30:35,0.27250,3.36260,3.36260,0.00000
