Date,CPU Utilization,CPU Power
2024-11-26 05:38:02,0.25187,3.20287
2024-11-26 05:38:03,0.25063,3.06623
2024-11-26 05:38:04,0.24812,3.14316
2024-11-26 05:38:05,0.25000,3.15022
2024-11-26 05:38:06,0.25000,3.17303
2024-11-26 05:38:07,0.25000,3.15022
2024-11-26 05:38:08,0.24750,3.16442
2024-11-26 05:38:09,0.25313,3.23022
2024-11-26 05:38:10,0.25000,3.17303
2024-11-26 05:38:11,0.25126,3.06828
2024-11-26 05:38:12,0.25000,3.17303
2024-11-26 05:38:13,0.24812,3.16625
2024-11-26 05:38:14,0.25000,3.19638
2024-11-26 05:38:15,0.24750,3.14130
2024-11-26 05:38:16,0.25000,3.15022
2024-11-26 05:38:17,0.25313,3.09689
2024-11-26 05:38:18,0.25126,2.99020
2024-11-26 05:38:19,0.24938,3.06219
2024-11-26 05:38:20,0.25126,3.06828
