Date,CPU Utilization,CPU Power
2024-10-24 15:33:46,0.25000,2.97014
2024-10-24 15:33:47,0.25000,3.06420
2024-10-24 15:33:48,0.25253,3.11419
2024-10-24 15:33:49,0.24752,3.05626
2024-10-24 15:33:50,0.25253,2.89077
2024-10-24 15:33:51,0.25000,3.08495
2024-10-24 15:33:52,0.25000,3.08495
2024-10-24 15:33:53,0.25000,3.08495
2024-10-24 15:33:54,0.25000,2.94938
2024-10-24 15:33:55,0.25000,3.12795
2024-10-24 15:33:56,0.25250,3.11580
2024-10-24 15:33:57,0.25000,3.06420
2024-10-24 15:33:58,0.24752,3.05626
2024-10-24 15:33:59,0.25000,3.10620
2024-10-24 15:34:00,0.25253,3.13582
2024-10-24 15:34:01,0.25000,3.04393
2024-10-24 15:34:02,0.25000,3.08495
2024-10-24 15:34:03,0.25000,3.10620
2024-10-24 15:34:04,0.25253,3.13582
2024-10-24 15:34:05,0.25253,3.13582
2024-10-24 15:34:06,0.25000,3.08495
2024-10-24 15:34:07,0.25000,3.10620
2024-10-24 15:34:08,0.25000,3.08495
2024-10-24 15:34:09,0.24752,3.05626
2024-10-24 15:34:10,0.25253,3.13582
2024-10-24 15:34:11,0.25250,3.13726
2024-10-24 15:34:12,0.25000,2.98588
2024-10-24 15:34:13,0.25000,3.06420
