cpu_usage,memory_usage
100.0,0.8
101.0,1.7
100.0,2.5
100.0,3.4
100.0,4.3
100.0,5.1
99.8,6.1
100.0,7.0
100.0,8.0
100.0,9.0
100.0,10.0
100.0,11.0
100.0,12.0
100.0,13.0
100.0,13.9
100.0,14.9
100.0,15.3
100.0,15.3
100.0,6.9
