cpu_usage,memory_usage
176.0,0.9
137.0,1.1
125.0,1.1
118.0,1.1
115.0,1.1
112.0,1.3
110.0,1.3
109.0,1.3
108.0,1.3
107.0,1.3
106.0,1.3
106.0,1.3
105.0,1.3
105.0,1.3
104.0,1.3
104.0,1.3
104.0,1.3
104.0,1.2
103.0,1.2
103.0,1.2
