Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-11-26 05:24:33,0.26250,3.33168,3.33168,0.00000
2024-11-26 05:24:34,0.26566,3.34126,3.34126,0.00000
2024-11-26 05:24:35,0.26750,3.34691,3.34691,0.00000
2024-11-26 05:24:36,0.26368,3.33524,3.33524,0.00000
2024-11-26 05:24:37,0.26065,3.32617,3.32617,0.00000
2024-11-26 05:24:38,0.30402,3.47268,3.47268,0.00000
2024-11-26 05:24:39,0.26065,3.32617,3.32617,0.00000
2024-11-26 05:24:40,0.25945,3.32260,3.32260,0.00000
2024-11-26 05:24:41,0.29073,3.42385,3.42385,0.00000
2024-11-26 05:24:42,0.26250,3.33168,3.33168,0.00000
2024-11-26 05:24:43,0.26250,3.33168,3.33168,0.00000
2024-11-26 05:24:44,0.26382,3.33565,3.33565,0.00000
2024-11-26 05:24:45,0.26065,3.32617,3.32617,0.00000
2024-11-26 05:24:46,0.29146,3.42644,3.42644,0.00000
2024-11-26 05:24:47,0.28101,3.39040,3.39040,0.00000
2024-11-26 05:24:48,0.26065,3.32617,3.32617,0.00000
2024-11-26 05:24:49,0.25815,3.31879,3.31879,0.00000
2024-11-26 05:24:50,0.26250,3.33168,3.33168,0.00000
2024-11-26 05:24:51,0.26434,3.33723,3.33723,0.00000
2024-11-26 05:24:52,0.26250,3.33168,3.33168,0.00000
2024-11-26 05:24:53,0.26000,3.32424,3.32424,0.00000
2024-11-26 05:24:54,0.26434,3.33723,3.33723,0.00000
2024-11-26 05:24:55,0.27638,3.37510,3.37510,0.00000
2024-11-26 05:24:56,0.26750,3.34691,3.34691,0.00000
2024-11-26 05:24:57,0.26185,3.32972,3.32972,0.00000
2024-11-26 05:24:58,0.26500,3.33924,3.33924,0.00000
2024-11-26 05:24:59,0.26000,3.32424,3.32424,0.00000
2024-11-26 05:25:00,0.26500,3.33924,3.33924,0.00000
2024-11-26 05:25:01,0.26884,3.35108,3.35108,0.00000
2024-11-26 05:25:02,0.29500,3.43916,3.43916,0.00000
2024-11-26 05:25:03,0.26750,3.34691,3.34691,0.00000
2024-11-26 05:25:04,0.28678,3.41005,3.41005,0.00000
2024-11-26 05:25:06,0.27250,3.36260,3.36260,0.00000
2024-11-26 05:25:07,0.28000,3.38702,3.38702,0.00000
