cpu_usage,memory_usage
100.0,0.3
99.5,0.5
99.6,0.7
99.5,0.8
99.8,1.0
99.6,1.2
99.5,1.4
99.7,1.6
99.8,1.8
99.7,1.9
99.8,2.1
99.8,2.3
99.7,2.4
99.7,2.7
99.8,2.8
99.8,3.0
99.8,3.2
99.3,3.4
99.3,3.5
99.3,3.6
99.3,3.8
99.4,4.1
99.4,4.3
99.4,4.4
99.4,4.5
99.5,4.7
99.4,4.9
99.5,5.2
99.5,5.4
99.5,5.5
99.6,5.5
99.5,5.5
99.6,5.5
99.6,5.5
99.6,5.4
