cpu_usage,memory_usage
101.0,0.8
100.0,1.6
100.0,2.4
100.0,3.2
100.0,4.0
99.8,4.9
100.0,5.7
100.0,6.6
100.0,7.6
100.0,8.5
100.0,9.5
100.0,10.4
100.0,11.4
100.0,12.3
100.0,13.3
100.0,14.2
100.0,15.2
100.0,15.3
100.0,14.1
100.0,4.8
