Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:26:27,0.30357,3.47098,3.47098,0.00000
2024-10-24 15:26:28,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:26:29,0.27500,3.37062,3.37062,0.00000
2024-10-24 15:26:30,0.28000,3.38702,3.38702,0.00000
2024-10-24 15:26:31,0.28788,3.41385,3.41385,0.00000
2024-10-24 15:26:32,0.29000,3.42129,3.42129,0.00000
2024-10-24 15:26:33,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:26:34,0.26750,3.34691,3.34691,0.00000
2024-10-24 15:26:35,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:26:36,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:26:37,0.27020,3.35533,3.35533,0.00000
2024-10-24 15:26:38,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:26:39,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:26:40,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:26:41,0.27000,3.35469,3.35469,0.00000
