Date,CPU Utilization,CPU Power
2024-11-26 05:35:38,0.25063,3.19824
2024-11-26 05:35:39,0.25063,3.17491
2024-11-26 05:35:40,0.24812,3.16625
2024-11-26 05:35:41,0.25,3.15022
2024-11-26 05:35:42,0.25313,3.23022
2024-11-26 05:35:43,0.25063,3.19824
2024-11-26 05:35:44,0.25,3.19638
2024-11-26 05:35:45,0.25063,3.19824
2024-11-26 05:35:46,0.25126,3.22397
2024-11-26 05:35:47,0.24627,3.11499
2024-11-26 05:35:48,0.25,3.15022
2024-11-26 05:35:49,0.25126,3.22397
2024-11-26 05:35:50,0.25063,3.15213
2024-11-26 05:35:51,0.24938,3.17116
2024-11-26 05:35:52,0.24812,3.16625
2024-11-26 05:35:53,0.25063,3.19824
2024-11-26 05:35:54,0.24812,3.14316
2024-11-26 05:35:55,0.25,3.19638
2024-11-26 05:35:56,0.25377,3.25621
2024-11-26 05:35:57,0.24938,3.14833
2024-11-26 05:35:58,0.25,3.17303
2024-11-26 05:35:59,0.25,3.19638
2024-11-26 05:36:00,0.25063,3.19824
2024-11-26 05:36:01,0.24938,3.04189
2024-11-26 05:36:02,0.25,3.08495
2024-11-26 05:36:03,0.25126,3.15406
2024-11-26 05:36:04,0.25377,3.07855
2024-11-26 05:36:05,0.25063,3.10817
2024-11-26 05:36:06,0.2525,3.18172
