Date,CPU Utilization,CPU Power
2024-10-24 15:48:29,0.25253,2.99461
2024-10-24 15:48:30,0.25,3.08304
2024-10-24 15:48:31,0.25505,3.14533
2024-10-24 15:48:32,0.25,2.98588
2024-10-24 15:48:33,0.25,3.1062
2024-10-24 15:48:34,0.2475,3.0541
2024-10-24 15:48:35,0.25,3.1062
2024-10-24 15:48:36,0.25,3.06623
2024-10-24 15:48:37,0.25,3.1062
2024-10-24 15:48:38,0.25253,3.11419
2024-10-24 15:48:39,0.25253,3.11419
2024-10-24 15:48:40,0.25,3.1062
2024-10-24 15:48:41,0.25,3.1062
2024-10-24 15:48:42,0.25,3.08495
2024-10-24 15:48:43,0.25,3.1062
2024-10-24 15:48:44,0.2551,3.06094
2024-10-24 15:48:45,0.25,3.0642
2024-10-24 15:48:46,0.25,3.0642
2024-10-24 15:48:47,0.25253,3.13582
2024-10-24 15:48:48,0.2525,3.1158
2024-10-24 15:48:49,0.24505,3.04636
2024-10-24 15:48:50,0.25253,3.09306
2024-10-24 15:48:51,0.25,3.1062
2024-10-24 15:48:52,0.25,3.1062
2024-10-24 15:48:53,0.2525,3.15923
2024-10-24 15:48:54,0.25,3.1062
2024-10-24 15:48:55,0.25,3.1062
2024-10-24 15:48:56,0.25253,2.5422
2024-10-24 15:48:57,0.25253,2.94086
2024-10-24 15:48:58,0.25,3.1062
