cpu_usage,memory_usage
99.0,0.3
99.5,0.5
99.3,0.6
99.7,0.8
99.8,0.9
99.6,1.1
99.7,1.2
99.7,1.4
99.6,1.6
99.8,1.8
99.7,1.9
99.7,2.1
99.9,2.3
99.8,2.3
99.8,2.5
99.6,2.7
99.6,2.9
99.6,2.9
99.7,3.1
99.7,3.3
99.6,3.5
99.8,3.6
99.7,3.7
99.7,3.9
99.7,4.1
99.7,4.3
99.7,4.4
99.7,4.5
99.7,4.7
99.8,4.9
99.8,5.1
99.7,5.3
99.8,5.5
99.8,5.5
99.8,5.6
99.8,5.9
99.8,6.1
99.7,6.3
99.8,6.6
99.8,6.8
99.8,7.1
99.8,7.3
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,7.5
99.8,3.7
