Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:54:21,0.30250,3.46692,3.46692,0.00000
2024-10-24 13:54:22,0.26500,3.33924,3.33924,0.00000
2024-10-24 13:54:23,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:24,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:25,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:26,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:27,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:54:28,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:29,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:30,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:31,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:54:32,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:54:33,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:54:34,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:54:35,0.62250,5.23841,5.23841,0.00000
2024-10-24 13:54:36,0.33750,3.61160,3.61160,0.00000
2024-10-24 13:54:37,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:54:38,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:54:39,0.26980,3.35407,3.35407,0.00000
2024-10-24 13:54:40,0.28061,3.38906,3.38906,0.00000
2024-10-24 13:54:41,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:42,0.27750,3.37876,3.37876,0.00000
2024-10-24 13:54:43,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:54:44,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:54:45,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:46,0.27228,3.36189,3.36189,0.00000
2024-10-24 13:54:47,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:54:48,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:54:49,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:50,0.27228,3.36189,3.36189,0.00000
2024-10-24 13:54:51,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:52,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:54:53,0.29500,3.43916,3.43916,0.00000
2024-10-24 13:54:54,0.28750,3.41253,3.41253,0.00000
2024-10-24 13:54:55,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:54:56,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:54:57,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:54:58,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:54:59,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:55:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:55:01,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:55:02,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:55:03,0.29798,3.45005,3.45005,0.00000
2024-10-24 13:55:04,0.31313,3.50822,3.50822,0.00000
2024-10-24 13:55:05,0.34848,3.66211,3.66211,0.00000
2024-10-24 13:55:06,0.30556,3.47855,3.47855,0.00000
2024-10-24 13:55:07,0.30000,3.45754,3.45754,0.00000
2024-10-24 13:55:08,0.36616,3.74827,3.74827,0.00000
2024-10-24 13:55:09,0.28218,3.39432,3.39432,0.00000
2024-10-24 13:55:10,0.27778,3.37967,3.37967,0.00000
