Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 15:24:53,0.28750,3.41253,3.41253,0.00000
2024-10-24 15:24:54,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:24:55,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:24:56,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:24:57,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:24:58,0.28283,3.39651,3.39651,0.00000
2024-10-24 15:24:59,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:25:00,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:25:01,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:25:02,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:25:03,0.34500,3.64583,3.64583,0.00000
2024-10-24 15:25:04,0.63000,5.27605,5.27605,0.00000
2024-10-24 15:25:05,0.58081,5.01607,5.01607,0.00000
2024-10-24 15:25:06,0.32750,3.56772,3.56772,0.00000
2024-10-24 15:25:07,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:25:08,0.30500,3.47642,3.47642,0.00000
2024-10-24 15:25:09,0.31566,3.51837,3.51837,0.00000
2024-10-24 15:25:10,0.27273,3.36332,3.36332,0.00000
2024-10-24 15:25:11,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:25:12,0.27525,3.37143,3.37143,0.00000
2024-10-24 15:25:13,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:25:14,0.28250,3.39540,3.39540,0.00000
2024-10-24 15:25:15,0.27250,3.36260,3.36260,0.00000
2024-10-24 15:25:16,0.27000,3.35469,3.35469,0.00000
2024-10-24 15:25:17,0.27250,3.36260,3.36260,0.00000
