Date,CPU Utilization,CPU Power
2024-11-26 16:01:32,0.24876,3.19272
2024-11-26 16:01:33,0.2525,3.22835
2024-11-26 16:01:34,0.2475,3.11872
2024-11-26 16:01:35,0.25,3.19638
2024-11-26 16:01:36,0.25,3.15022
2024-11-26 16:01:37,0.2475,3.18809
2024-11-26 16:01:38,0.25,3.19638
2024-11-26 16:01:39,0.25377,3.23211
2024-11-26 16:01:40,0.25,3.19638
2024-11-26 16:01:41,0.25,3.17303
2024-11-26 16:01:42,0.25,3.19638
2024-11-26 16:01:43,0.2475,3.18809
2024-11-26 16:01:44,0.2525,3.18172
2024-11-26 16:01:45,0.25,3.17303
2024-11-26 16:01:46,0.2551,3.16601
2024-11-26 16:01:47,0.25126,3.20011
2024-11-26 16:01:48,0.24876,3.14645
2024-11-26 16:01:49,0.25,3.19638
2024-11-26 16:01:50,0.25253,3.2277
