cpu_usage,memory_usage
100.0,0.3
100.0,0.6
100.0,0.7
100.0,1.0
100.0,1.2
99.8,1.4
99.8,1.5
99.8,1.8
99.8,1.9
99.9,2.2
99.9,2.3
99.9,2.6
100.0,2.8
99.9,2.9
100.0,3.2
100.0,3.5
99.9,3.6
99.9,3.7
99.9,4.0
100.0,4.3
100.0,4.5
99.9,4.5
99.9,4.8
99.9,5.1
100.0,5.3
99.9,5.3
100.0,5.3
100.0,5.3
100.0,5.3
99.9,5.2
