Date,CPU Utilization,CPU Power
2024-10-24 13:19:08,0.25,2.91454
2024-10-24 13:19:09,0.25,3.0642
2024-10-24 13:19:10,0.25,2.96742
2024-10-24 13:19:11,0.25,3.1062
2024-10-24 13:19:12,0.2525,3.1158
2024-10-24 13:19:13,0.2475,3.03356
2024-10-24 13:19:14,0.25,3.02413
2024-10-24 13:19:15,0.25,3.1062
2024-10-24 13:19:16,0.2475,3.0541
2024-10-24 13:19:17,0.25,2.94938
2024-10-24 13:19:18,0.25,3.1062
2024-10-24 13:19:19,0.25253,3.11419
2024-10-24 13:19:20,0.2475,3.01349
2024-10-24 13:19:21,0.25,3.0642
2024-10-24 13:19:22,0.25505,3.14533
2024-10-24 13:19:23,0.25,3.04393
2024-10-24 13:19:24,0.25253,3.13582
2024-10-24 13:19:25,0.2475,3.03356
2024-10-24 13:19:26,0.2475,2.85247
2024-10-24 13:19:27,0.25253,3.05228
2024-10-24 13:19:28,0.2525,2.97888
2024-10-24 13:19:29,0.25,3.08495
2024-10-24 13:19:30,0.25,2.65277
2024-10-24 13:19:31,0.25253,2.97627
2024-10-24 13:19:32,0.25,2.81921
2024-10-24 13:19:33,0.25505,3.06293
2024-10-24 13:19:34,0.2475,3.0541
