Date,CPU Utilization,CPU Power
2024-10-24 14:19:48,0.25000,2.93176
2024-10-24 14:19:49,0.25253,3.13582
2024-10-24 14:19:50,0.24752,3.03587
2024-10-24 14:19:51,0.25000,3.08304
2024-10-24 14:19:52,0.25000,3.02413
2024-10-24 14:19:53,0.25000,3.10620
2024-10-24 14:19:54,0.25000,3.04393
2024-10-24 14:19:55,0.25000,3.10620
2024-10-24 14:19:56,0.25000,3.04393
2024-10-24 14:19:57,0.25000,3.10620
2024-10-24 14:19:58,0.24750,2.99388
2024-10-24 14:19:59,0.25000,3.08495
2024-10-24 14:20:00,0.25253,3.11419
2024-10-24 14:20:01,0.25000,3.02413
2024-10-24 14:20:02,0.25000,3.06420
2024-10-24 14:20:03,0.25000,3.08495
2024-10-24 14:20:04,0.25000,3.08495
2024-10-24 14:20:05,0.25000,3.06420
2024-10-24 14:20:06,0.24750,2.82103
2024-10-24 14:20:07,0.25000,3.08495
2024-10-24 14:20:08,0.25250,3.11580
2024-10-24 14:20:09,0.24750,3.05410
2024-10-24 14:20:10,0.25000,3.04393
2024-10-24 14:20:11,0.25253,3.13582
2024-10-24 14:20:12,0.25250,3.09484
2024-10-24 14:20:13,0.25000,3.08495
2024-10-24 14:20:14,0.25255,3.11254
2024-10-24 14:20:15,0.25000,3.04393
2024-10-24 14:20:16,0.25253,3.11419
2024-10-24 14:20:17,0.25000,3.06420
2024-10-24 14:20:18,0.25000,3.08495
2024-10-24 14:20:19,0.25253,3.11419
2024-10-24 14:20:20,0.25000,3.06420
2024-10-24 14:20:21,0.24505,3.04636
2024-10-24 14:20:22,0.25253,2.94086
2024-10-24 14:20:23,0.25000,3.04393
2024-10-24 14:20:24,0.25505,3.16718
2024-10-24 14:20:25,0.25000,3.08495
2024-10-24 14:20:26,0.25000,3.02413
2024-10-24 14:20:27,0.25000,3.10620
2024-10-24 14:20:28,0.25000,3.15022
2024-10-24 14:20:29,0.25000,3.10620
2024-10-24 14:20:30,0.25000,3.04393
2024-10-24 14:20:31,0.25000,3.10620
2024-10-24 14:20:32,0.25253,2.75991
2024-10-24 14:20:33,0.25000,3.02413
2024-10-24 14:20:34,0.25000,3.06420
2024-10-24 14:20:35,0.25000,2.96742
2024-10-24 14:20:36,0.25253,2.89077
2024-10-24 14:20:37,0.25253,2.84407
2024-10-24 14:20:38,0.25000,2.79026
2024-10-24 14:20:39,0.25000,3.04393
