Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-24 13:14:15,0.68367,5.52572,5.52572,0.00000
2024-10-24 13:14:16,0.51010,4.59594,4.59594,0.00000
2024-10-24 13:14:17,0.56000,4.89717,4.89717,0.00000
2024-10-24 13:14:18,0.42929,4.09784,4.09784,0.00000
2024-10-24 13:14:19,0.44250,4.17721,4.17721,0.00000
2024-10-24 13:14:20,0.48485,4.43878,4.43878,0.00000
2024-10-24 13:14:21,0.42602,4.07843,4.07843,0.00000
2024-10-24 13:14:22,0.29250,3.43016,3.43016,0.00000
2024-10-24 13:14:23,0.28250,3.39540,3.39540,0.00000
2024-10-24 13:14:24,0.29545,3.44081,3.44081,0.00000
2024-10-24 13:14:25,0.28283,3.39651,3.39651,0.00000
2024-10-24 13:14:26,0.29250,3.43016,3.43016,0.00000
2024-10-24 13:14:27,0.28500,3.40391,3.40391,0.00000
2024-10-24 13:14:28,0.27750,3.37876,3.37876,0.00000
2024-10-24 13:14:29,0.29798,3.45005,3.45005,0.00000
2024-10-24 13:14:30,0.45663,4.26361,4.26361,0.00000
2024-10-24 13:14:31,0.55750,4.88257,4.88257,0.00000
2024-10-24 13:14:32,0.46000,4.28437,4.28437,0.00000
2024-10-24 13:14:33,0.32323,3.54961,3.54961,0.00000
2024-10-24 13:14:34,0.40404,3.95121,3.95121,0.00000
2024-10-24 13:14:35,0.44444,4.18902,4.18902,0.00000
2024-10-24 13:14:36,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:14:37,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:14:38,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:39,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:14:40,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:14:41,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:14:42,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:43,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:14:44,0.28250,3.39540,3.39540,0.00000
2024-10-24 13:14:45,0.28000,3.38702,3.38702,0.00000
2024-10-24 13:14:46,0.27525,3.37143,3.37143,0.00000
2024-10-24 13:14:47,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:48,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:49,0.27500,3.37062,3.37062,0.00000
2024-10-24 13:14:50,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:14:51,0.27778,3.37967,3.37967,0.00000
2024-10-24 13:14:52,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:14:53,0.26733,3.34637,3.34637,0.00000
2024-10-24 13:14:54,0.27020,3.35533,3.35533,0.00000
2024-10-24 13:14:55,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:56,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:14:57,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:14:58,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:14:59,0.46429,4.31088,4.31088,0.00000
2024-10-24 13:15:00,0.72250,5.69023,5.69023,0.00000
2024-10-24 13:15:01,0.54545,4.81136,4.81136,0.00000
2024-10-24 13:15:02,0.52020,4.65826,4.65826,0.00000
2024-10-24 13:15:03,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:15:04,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:15:05,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:15:06,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:15:07,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:15:08,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:15:09,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:15:10,0.27000,3.35469,3.35469,0.00000
2024-10-24 13:15:11,0.27250,3.36260,3.36260,0.00000
2024-10-24 13:15:12,0.27273,3.36332,3.36332,0.00000
2024-10-24 13:15:13,0.26750,3.34691,3.34691,0.00000
2024-10-24 13:15:14,0.27250,3.36260,3.36260,0.00000
