Date,CPU Utilization,CPU Power
2024-11-26 06:09:11,0.25,3.19638
2024-11-26 06:09:12,0.25313,3.18366
2024-11-26 06:09:13,0.25,3.17303
2024-11-26 06:09:14,0.2475,3.01349
2024-11-26 06:09:15,0.25,3.12795
2024-11-26 06:09:16,0.24812,3.09859
2024-11-26 06:09:17,0.2525,3.20476
2024-11-26 06:09:18,0.25,3.17303
2024-11-26 06:09:19,0.25063,3.10817
2024-11-26 06:09:20,0.25126,3.22397
2024-11-26 06:09:21,0.25,3.17303
2024-11-26 06:09:22,0.25063,3.15213
2024-11-26 06:09:23,0.25313,3.20666
2024-11-26 06:09:24,0.25063,3.17491
2024-11-26 06:09:25,0.25063,3.17491
2024-11-26 06:09:26,0.25063,3.17491
2024-11-26 06:09:27,0.25063,3.22212
2024-11-26 06:09:28,0.24938,3.10425
2024-11-26 06:09:29,0.25063,3.19824
2024-11-26 06:09:30,0.25,3.17303
2024-11-26 06:09:31,0.25063,3.19824
2024-11-26 06:09:32,0.24938,3.14833
2024-11-26 06:09:33,0.25313,3.20666
2024-11-26 06:09:34,0.24874,3.16811
2024-11-26 06:09:35,0.25,3.04393
2024-11-26 06:09:36,0.25,3.08495
2024-11-26 06:09:37,0.25126,3.11016
2024-11-26 06:09:38,0.25126,3.02832
2024-11-26 06:09:39,0.25063,3.17491
