Date,CPU Utilization,CPU Power
2024-10-24 13:21:17,0.2475,2.95602
2024-10-24 13:21:18,0.25253,3.0326
2024-10-24 13:21:19,0.25,3.00227
2024-10-24 13:21:20,0.255,3.14665
2024-10-24 13:21:21,0.2475,3.0541
2024-10-24 13:21:22,0.25,3.1062
2024-10-24 13:21:23,0.25253,3.07243
2024-10-24 13:21:24,0.25,3.0642
2024-10-24 13:21:25,0.25505,3.14533
2024-10-24 13:21:26,0.2475,3.01349
2024-10-24 13:21:27,0.2525,3.13726
2024-10-24 13:21:28,0.25,3.08495
2024-10-24 13:21:29,0.25,2.98588
2024-10-24 13:21:30,0.2475,3.07514
2024-10-24 13:21:31,0.25,2.83419
2024-10-24 13:21:32,0.25,3.04393
2024-10-24 13:21:33,0.2525,3.1158
2024-10-24 13:21:34,0.2475,3.07514
2024-10-24 13:21:35,0.25,3.08495
2024-10-24 13:21:36,0.25,3.1062
2024-10-24 13:21:37,0.25,3.1062
2024-10-24 13:21:38,0.25,3.04393
2024-10-24 13:21:39,0.25253,2.74699
2024-10-24 13:21:40,0.25,3.00478
2024-10-24 13:21:41,0.25,2.81921
2024-10-24 13:21:42,0.25253,3.11419
2024-10-24 13:21:43,0.25,2.98588
